1,0.99993634,1
2,0.9999182,1
3,0.9999163,1
4,0.9998963,1
5,0.9999404,1
6,0.999944,1
7,0.99997294,1
8,0.9999945,1
9,0.9999957,1
10,0.99999166,1
11,0.9999925,1
12,0.9999913,1
13,0.99999213,1
14,0.99999046,1
15,0.99999094,1
16,0.99999297,1
17,0.99999356,1
18,0.99998844,1
19,0.9999807,1
20,0.9999676,1
21,0.9999428,1
22,0.99988556,1
23,0.9999604,1
24,0.999992,1
25,0.9999914,1
26,0.9999894,1
27,0.999985,1
28,0.99997187,1
29,0.99995923,1
30,0.99998736,1
31,0.99999595,1
32,0.99999547,1
33,0.99999523,1
34,0.99999547,1
35,0.9999976,1
36,0.9999968,1
37,0.9999944,1
38,0.999992,1
39,0.9999956,1
40,0.99999523,1
41,0.9999882,1
42,0.99997497,1
43,0.99994934,1
44,0.99981946,1
45,0.9998499,1
46,0.999943,1
47,0.99992764,1
48,0.9999374,1
49,0.9997831,1
50,0.9999745,1
51,0.999972,1
52,0.99999857,1
53,0.9999981,1
54,0.9999976,1
55,0.9999981,1
56,0.99999774,1
57,0.9999989,1
58,0.9999987,1
59,0.9999989,1
60,0.9999982,1
61,0.9999962,1
62,0.9999914,1
63,0.9999726,1
64,0.9999939,1
65,0.99999845,1
66,0.999998,1
67,0.99999714,1
68,0.9999981,1
69,0.9999995,1
70,0.9999995,1
71,0.9999995,1
72,0.9999995,1
73,0.9999995,1
74,0.9999994,1
75,0.9999989,1
76,0.99999905,1
77,0.9999982,1
78,0.99999857,1
79,0.9999994,1
80,0.9999995,1
81,0.99999964,1
82,0.99999964,1
83,0.9999993,1
84,0.99999905,1
85,0.99999917,1
86,0.9999993,1
87,0.9999993,1
88,0.9999987,1
89,0.9999987,1
90,0.9999982,1
91,0.99999654,1
92,0.9999956,1
93,0.9999943,1
94,0.9999765,1
95,0.9999596,1
96,0.9999021,1
97,0.9999453,1
98,0.99996805,1
99,0.99995816,1
100,0.999902,1
101,0.99992406,1
102,0.9999361,1
103,0.9998504,1
104,0.99946934,1
105,0.99939716,1
106,0.99962115,1
107,0.99991596,1
108,0.999985,1
109,0.9999727,1
110,0.9999876,1
111,0.99996495,1
112,0.99990463,1
113,0.99955255,1
114,0.9997303,1
115,0.9999243,1
116,0.9994466,1
117,0.98919195,1
118,0.7438996,1
119,0.11609057,0
120,0.022232896,0
121,0.0029822076,0
122,0.0010984547,0
123,0.00054762984,0
124,0.00045391117,0
125,0.000109650064,0
126,3.711482e-05,0
127,1.8788585e-05,0
128,1.4416505e-05,0
129,1.7436367e-05,0
130,4.6878118e-05,0
131,3.588617e-05,0
132,2.7288292e-05,0
133,7.220702e-05,0
134,0.0005058756,0
135,0.00046456675,0
136,0.0013373538,0
137,0.0005190604,0
138,0.00050099444,0
139,0.0006872725,0
140,0.009007752,0
141,0.0035572285,0
142,0.00081162533,0
143,0.0005021486,0
144,0.0004333121,0
145,0.00018753902,0
146,0.0006065068,0
147,0.0002830113,0
148,0.0006148656,0
149,0.0024096544,0
150,0.0086984765,0
151,0.039661035,0
152,0.02722197,0
153,0.015927754,0
154,0.08579485,0
155,0.1304914,0
156,0.26280475,0
157,0.7430601,1
158,0.5599134,1
159,0.55558884,1
160,0.17803462,0
161,0.03788107,0
162,0.03515425,0
163,0.013891734,0
164,0.010744615,0
165,0.015222101,0
166,0.0074226437,0
167,0.015276608,0
168,0.010686254,0
169,0.023174278,0
170,0.07523882,0
171,0.042719547,0
172,0.35252988,0
173,0.49267495,0
174,0.41093314,0
175,0.43807632,0
176,0.46331054,0
177,0.38396797,0
178,0.29002818,0
179,0.19479552,0
180,0.30323786,0
181,0.3215615,0
182,0.21641412,0
183,0.12448368,0
184,0.028167976,0
185,0.0015166159,0
186,0.0004185285,0
187,0.0011846714,0
188,0.0009502229,0
189,0.002683075,0
190,0.003360305,0
191,0.00072588405,0
192,0.00054465845,0
193,0.00038211318,0
194,0.0030031407,0
195,0.01149465,0
196,0.06881791,0
197,0.17537689,0
198,0.17470723,0
199,0.099127665,0
200,0.047444854,0
201,0.051504854,0
202,0.017411247,0
203,0.0022928198,0
204,0.0012052619,0
205,0.0010721311,0
206,0.0005566738,0
207,0.00014098536,0
208,2.88176e-05,0
209,0.0001858793,0
210,0.0012096318,0
211,0.00045058393,0
212,0.00058689597,0
213,0.001858992,0
214,0.00074393465,0
215,0.0044476404,0
216,0.0041865753,0
217,0.011008737,0
218,0.03138716,0
219,0.03582085,0
220,0.05105517,0
221,0.16506042,0
222,0.13328533,0
223,0.11485351,0
224,0.04840221,0
225,0.14637595,0
226,0.1294053,0
227,0.19332798,0
228,0.19478495,0
229,0.36218423,0
230,0.79145813,1
231,0.98577243,1
232,0.9993711,1
233,0.99995494,1
234,0.9999962,1
235,0.99999976,1
236,1.0,1
237,1.0,1
238,1.0,1
239,1.0,1
240,0.9999989,1
241,0.99996066,1
242,0.9898275,1
243,0.13952088,0
244,0.023007337,0
245,0.0053273696,0
246,0.0033017916,0
247,0.0012870316,0
248,0.0022928547,0
249,0.0021623361,0
250,0.0018858013,0
251,0.032838795,0
252,0.08625189,0
253,0.3594783,0
254,0.1303623,0
255,0.2594874,0
256,0.17688724,0
257,0.066847295,0
258,0.0023417517,0
259,0.0019537674,0
260,0.0070160795,0
261,0.08979082,0
262,0.6898186,1
263,0.94524705,1
264,0.99557036,1
265,0.9950536,1
266,0.91303253,1
267,0.96961796,1
268,0.9506956,1
269,0.97204125,1
270,0.823553,1
271,0.74938774,1
272,0.3004293,0
273,0.2695075,0
274,0.13165976,0
275,0.295004,0
276,0.8000077,1
277,0.94001305,1
278,0.95825976,1
279,0.9793667,1
280,0.99872977,1
281,0.99997354,1
282,0.99999726,1
283,0.99999964,1
284,0.9999999,1
285,1.0,1
286,1.0,1
287,0.9999995,1
288,0.99988806,1
289,0.9996455,1
290,0.9984646,1
291,0.9945005,1
292,0.9618635,1
293,0.9324575,1
294,0.8040311,1
295,0.53254974,1
296,0.32755286,0
297,0.33978686,0
298,0.11006228,0
299,0.12702392,0
300,0.054602202,0
301,0.04934958,0
302,0.32813194,0
303,0.2425328,0
304,0.5815199,1
305,0.33005708,0
306,0.63078904,1
307,0.54055834,1
308,0.50285035,1
309,0.20132707,0
310,0.20489173,0
311,0.21747813,0
312,0.29918957,0
313,0.69683117,1
314,0.8331372,1
315,0.6835869,1
316,0.746618,1
317,0.77970445,1
318,0.9433859,1
319,0.98563784,1
320,0.994559,1
321,0.9906193,1
322,0.98895407,1
323,0.9987785,1
324,0.99546355,1
325,0.9907149,1
