classification,true_output,bin_output
1,0.00013302542999999998,0
2,0.0016442491,0
3,0.0003398285,0
4,0.00044564492,0
5,2.319356e-05,0
6,1.3430935999999999e-05,0
7,3.6604197e-06,0
8,2.6613756e-05,0
9,7.11193e-05,0
10,3.8600835999999997e-05,0
11,7.478786600000001e-05,0
12,0.00033224327000000003,0
13,0.00012326628000000001,0
14,0.00025333455,0
15,0.00035735354,0
16,9.176389999999998e-06,0
17,4.230803e-06,0
18,3.4333482e-06,0
19,2.386192e-06,0
20,2.2246523e-07,0
21,1.098001e-06,0
22,1.2644589999999998e-06,0
23,6.611887299999999e-06,0
24,3.631941e-06,0
25,1.7457699e-06,0
26,2.7493117999999997e-06,0
27,1.164469e-06,0
28,8.183428e-06,0
29,5.5492367999999997e-05,0
30,0.0017901898999999998,0
31,4.3488476e-06,0
32,7.0722925999999994e-06,0
33,6.93315e-05,0
34,0.00016454184,0
35,2.6684482e-05,0
36,7.467171e-05,0
37,5.047688e-05,0
38,1.9080373e-06,0
39,9.456988e-07,0
40,1.0547668000000001e-06,0
41,3.4624016e-05,0
42,0.00018474245999999998,0
43,0.0010223273,0
44,0.0004514089,0
45,0.0015005021,0
46,0.0047408487,0
47,0.02386872,0
48,0.012057675,0
49,0.050840300000000005,0
50,0.1052597,0
51,0.045738045,0
52,0.058831304,0
53,0.029797079,0
54,0.2938045,0
55,0.005854185699999999,0
56,0.042553607,0
57,0.30191782,0
58,0.022877743,0
59,0.0043544015000000005,0
60,0.018766101,0
61,0.00048053995000000004,0
62,2.654767e-05,0
63,1.855265e-05,0
64,4.7823437000000005e-06,0
65,1.2385746e-06,0
66,1.7819533e-06,0
67,2.7224789e-05,0
68,3.8673643e-05,0
69,1.9026706e-05,0
70,3.0946105e-06,0
71,1.1934581e-07,0
72,2.6523694e-06,0
73,1.8038707e-05,0
74,3.5377532e-05,0
75,0.00015663023999999999,0
76,1.5275707e-05,0
77,3.2892024e-07,0
78,9.1523566e-07,0
79,2.9575438000000004e-07,0
80,1.5505032999999998e-07,0
81,1.0373435000000001e-07,0
82,1.0666851e-06,0
83,3.885609e-07,0
84,6.526354000000001e-08,0
85,5.0815178000000006e-08,0
86,6.364565e-08,0
87,2.1401354000000003e-07,0
88,8.529813e-07,0
89,4.7430326e-06,0
90,2.2685522999999998e-05,0
91,3.0367759000000002e-05,0
92,0.00049991807,0
93,0.00036913254999999996,0
94,0.0013596247,0
95,0.0022288614,0
96,0.013985353999999998,0
97,0.0029570393,0
98,0.00011929968999999999,0
99,2.0306792e-05,0
100,5.7252146e-05,0
101,4.2851916e-05,0
102,3.1859134e-05,0
103,3.9248265e-05,0
104,0.000106369815,0
105,0.0010252759,0
106,0.0063153766,0
107,0.06780388,0
108,0.01914629,0
109,0.0011431364,0
110,6.898230999999999e-05,0
111,1.4265724e-05,0
112,3.638848e-05,0
113,0.0019377179000000001,0
114,0.00060685223,0
115,0.0011771903,0
116,0.10148998,0
117,0.11766079,0
118,0.093930975,0
119,0.37373722,0
120,0.93463856,1
121,0.4054497,0
122,0.45903492,0
123,0.8170706999999999,1
124,0.30781493,0
125,0.5174638,1
126,0.028294554,0
127,0.0005150629,0
128,0.0032395844,0
129,0.0015523295999999998,0
130,1.249315e-05,0
131,3.5065394e-05,0
132,0.00046763800000000004,0
133,0.0003427442,0
134,3.6266870000000002e-06,0
135,1.6375049e-07,0
136,2.4884949999999998e-08,0
137,6.0641483e-09,0
138,4.9492623e-09,0
139,1.548691e-08,0
140,4.5196905999999994e-08,0
141,1.4241672e-07,0
142,5.0055895999999995e-06,0
143,6.683518699999999e-06,0
144,4.753021e-06,0
145,3.6906757e-05,0
146,0.0005823383000000001,0
147,0.0013646132999999999,0
148,0.066224426,0
149,0.0007044392,0
150,0.0026528690000000004,0
151,0.0011254257,0
152,0.006033022,0
153,0.000103074104,0
154,0.00011615768,0
155,7.0081614e-06,0
156,2.4912575e-05,0
157,9.533995999999999e-07,0
158,4.9167903e-07,0
159,3.3291425e-07,0
160,4.7081505e-07,0
161,5.5498767e-06,0
162,1.4581461e-05,0
163,3.7771715e-05,0
164,2.4573073e-06,0
165,6.823033e-05,0
166,8.1368504e-05,0
167,0.0001103957,0
168,0.00044523095,0
169,0.0049491012,0
170,0.0042647985,0
171,2.703847e-06,0
172,3.7914157e-05,0
173,0.00035959809999999996,0
174,0.0002441888,0
175,0.0005308558000000001,0
176,6.472144e-05,0
177,0.00021930461,0
178,0.00017696299999999998,0
179,0.00021358958999999998,0
180,0.00032397005,0
181,0.010354496,0
182,0.7933685,1
183,0.9816414000000001,1
184,0.5536108000000001,1
185,0.8341224,1
186,0.22259228,0
187,0.89154285,1
188,0.15964168,0
189,0.003044513,0
190,8.127116999999999e-05,0
191,5.5877306e-05,0
192,0.00013522427,0
193,7.5564944000000004e-06,0
194,4.7220997e-06,0
195,1.0854856e-05,0
196,0.00046760297999999995,0
197,0.00014601425,0
198,0.0005039419,0
199,4.7623204999999995e-05,0
200,0.0005484608999999999,0
201,0.999943,1
202,0.9970443999999999,1
203,0.76213944,1
204,0.02191814,0
205,0.013238353999999999,0
206,0.012560016,0
207,6.247175e-05,0
208,0.00010889576999999999,0
209,0.00096185005,0
210,0.00030018704,0
211,0.0024008353,0
212,0.007318821,0
213,0.0075775385,0
214,0.059404917,0
215,0.059042,0
216,0.009139135,0
217,0.014729167,0
218,0.042222455,0
219,0.107819386,0
220,0.031090386,0
221,0.14772925,0
222,0.9217612,1
223,0.27461162,0
224,0.18895829,0
225,0.07576848,0
226,0.12246572,0
227,0.085639134,0
228,0.47665027,0
229,0.1753692,0
230,0.047024477,0
231,0.0178385,0
232,0.0027534463,0
233,0.014926964,0
234,0.06823875,0
235,0.6314272,1
236,0.27760637,0
237,0.27438194,0
238,0.1904773,0
239,0.34633386,0
240,0.98184925,1
241,0.99594504,1
242,0.99819046,1
243,0.9913839,1
244,0.9707502,1
245,0.98500246,1
246,0.9534469000000001,1
247,0.8821671,1
248,0.93664753,1
249,0.99235314,1
250,0.9638103000000001,1
251,0.9530958,1
252,0.95517784,1
253,0.5623054,1
254,0.008316608,0
255,0.017195692,0
256,0.09365149,0
257,0.06267202,0
258,0.0691904,0
259,0.7730733,1
260,0.15086453,0
261,0.15639527,0
262,0.22172885,0
263,0.03355258,0
264,0.08504191,0
265,0.052013032,0
266,0.0052634752,0
267,0.00021698965,0
268,0.0012104661,0
269,0.0005698123,0
270,0.028997158999999998,0
271,0.04034061,0
272,0.9589395000000001,1
273,0.9956964,1
274,0.9992859000000001,1
275,0.99994946,1
276,0.99999964,1
277,1.0,1
278,1.0,1
279,1.0,1
280,1.0,1
281,1.0,1
282,1.0,1
283,0.9999986999999999,1
284,0.9999700999999999,1
285,0.9999902,1
286,0.99974173,1
287,0.9988585999999999,1
288,0.9998316999999999,1
289,0.99998534,1
290,0.99998426,1
291,0.99998605,1
292,0.99999976,1
293,0.9999993,1
294,0.99999857,1
295,0.9999998999999999,1
296,0.9999995,1
297,0.9999979999999999,1
298,0.9999974,1
299,0.9999988999999999,1
300,0.9999312,1
301,0.9960174999999999,1
302,0.9905565999999999,1
303,0.9246385,1
304,0.5750518,1
305,0.043094322000000004,0
306,0.007329835600000001,0
307,0.0016455309,0
308,0.00027030695,0
309,1.1354638e-05,0
310,0.00024801574,0
311,0.00065357477,0
312,0.00034518787000000005,0
313,0.0020017389,0
314,0.06045034,0
315,0.9455316999999999,1
316,0.9993612,1
317,0.99999726,1
318,1.0,1
319,1.0,1
320,1.0,1
321,1.0,1
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,1
326,1.0,1
327,1.0,1
328,1.0,1
329,0.99999964,1
330,0.99996984,1
331,0.99994445,1
332,0.9954652,1
333,0.9877434000000002,1
334,0.9928598,1
335,0.9435725,1
336,0.98962945,1
337,0.94392735,1
338,0.9437533000000001,1
339,0.11256110000000001,0
340,0.891012,1
341,0.9816736999999999,1
342,0.94953996,1
343,0.9542635,1
344,0.9991386,1
345,0.9898210999999999,1
346,0.9954530999999999,1
347,0.9999145,1
348,0.9999789000000001,1
349,0.99774444,1
350,0.99611664,1
351,0.99998796,1
352,0.9999931999999999,1
353,0.99922335,1
354,0.99640286,1
355,0.9943439000000001,1
356,0.98883384,1
357,0.9549226999999999,1
358,0.9759169,1
359,0.97281355,1
360,0.99962413,1
361,0.99762195,1
362,0.9952360999999998,1
363,0.9502783000000001,1
364,0.99654007,1
365,0.9986010000000001,1
366,0.9592259,1
367,0.99945,1
368,0.9997775999999999,1
369,0.9966659999999999,1
370,0.99872017,1
371,0.99999213,1
372,0.9999671,1
373,0.99999964,1
374,0.9999998999999999,1
375,1.0,1
376,1.0,1
377,1.0,1
378,1.0,1
379,0.9999998999999999,1
380,0.9999976,1
381,0.99999607,1
382,0.9998388,1
383,0.99997985,1
384,0.9998209000000001,1
385,0.9999,1
386,0.9999994000000001,1
387,0.99999976,1
388,1.0,1
389,1.0,1
390,1.0,1
391,1.0,1
392,1.0,1
393,1.0,1
394,1.0,1
395,1.0,1
396,1.0,1
397,1.0,1
398,1.0,1
399,1.0,1
400,1.0,1
401,0.3188304,0
402,0.9982583,1
403,0.9977341999999999,1
404,0.9997805000000001,1
405,0.9999528,1
406,0.9999995,1
407,0.9999998999999999,1
408,0.9999998999999999,1
409,1.0,1
410,1.0,1
411,0.9999998999999999,1
412,1.0,1
413,1.0,1
414,1.0,1
415,1.0,1
416,1.0,1
417,0.9999998999999999,1
418,1.0,1
419,1.0,1
420,1.0,1
421,1.0,1
422,1.0,1
423,1.0,1
424,1.0,1
425,1.0,1
426,1.0,1
427,1.0,1
428,1.0,1
429,1.0,1
430,1.0,1
431,1.0,1
432,1.0,1
433,1.0,1
434,0.9999974,1
435,0.9999193999999999,1
436,0.99985325,1
437,0.9999981,1
438,0.99998343,1
439,0.9999634,1
440,0.99889165,1
441,0.9999889000000001,1
442,0.9999927,1
443,0.9999995,1
444,0.99999976,1
445,0.9999998999999999,1
446,1.0,1
447,1.0,1
448,1.0,1
449,1.0,1
450,1.0,1
451,1.0,1
452,1.0,1
453,1.0,1
454,1.0,1
455,1.0,1
456,1.0,1
457,1.0,1
458,1.0,1
459,1.0,1
460,1.0,1
461,1.0,1
462,1.0,1
463,1.0,1
464,1.0,1
465,1.0,1
466,1.0,1
467,1.0,1
468,1.0,1
469,1.0,1
470,1.0,1
471,1.0,1
472,1.0,1
473,1.0,1
474,1.0,1
475,1.0,1
476,1.0,1
477,1.0,1
478,1.0,1
479,1.0,1
480,1.0,1
481,1.0,1
482,1.0,1
483,1.0,1
484,0.9999998999999999,1
485,0.99999976,1
486,0.9999998999999999,1
487,1.0,1
488,1.0,1
489,1.0,1
490,1.0,1
491,1.0,1
492,1.0,1
493,1.0,1
494,1.0,1
495,1.0,1
496,1.0,1
497,1.0,1
498,1.0,1
499,1.0,1
500,0.99999976,1
501,1.0,1
502,1.0,1
503,1.0,1
504,1.0,1
505,1.0,1
506,1.0,1
507,1.0,1
508,1.0,1
509,1.0,1
510,1.0,1
511,1.0,1
512,1.0,1
513,1.0,1
514,1.0,1
515,1.0,1
516,1.0,1
517,1.0,1
518,1.0,1
519,1.0,1
520,1.0,1
521,1.0,1
522,1.0,1
523,1.0,1
524,1.0,1
525,1.0,1
526,1.0,1
527,1.0,1
528,1.0,1
529,1.0,1
530,1.0,1
531,1.0,1
532,1.0,1
533,1.0,1
534,1.0,1
535,1.0,1
536,1.0,1
537,1.0,1
538,1.0,1
539,1.0,1
540,1.0,1
541,1.0,1
542,1.0,1
543,1.0,1
544,1.0,1
545,1.0,1
546,1.0,1
547,1.0,1
548,1.0,1
549,1.0,1
550,1.0,1
551,1.0,1
552,1.0,1
553,1.0,1
554,1.0,1
555,1.0,1
556,1.0,1
557,1.0,1
558,1.0,1
559,1.0,1
560,1.0,1
561,1.0,1
562,1.0,1
563,1.0,1
564,1.0,1
565,1.0,1
566,1.0,1
567,1.0,1
568,1.0,1
569,1.0,1
570,1.0,1
571,1.0,1
572,1.0,1
573,1.0,1
574,1.0,1
575,1.0,1
576,0.9999982,1
577,0.9999745999999999,1
578,0.9999858,1
579,0.99999964,1
580,0.9999988000000001,1
581,0.9999995,1
582,0.99999917,1
583,0.9999988000000001,1
584,0.99999976,1
585,1.0,1
586,1.0,1
587,1.0,1
588,1.0,1
589,1.0,1
590,1.0,1
591,1.0,1
592,1.0,1
593,1.0,1
594,1.0,1
595,1.0,1
596,1.0,1
597,0.9999998999999999,1
598,0.99999976,1
599,0.9999998999999999,1
600,0.9999998999999999,1
